"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0008094","MF","GO:0008094","ATP-dependent activity, acting on DNA",79,-0.555163290242936,-2.09899688334339,4.87200568199996e-06,0.000443277563128427,0.000409169578410555,1174,"tags=35%, list=21%, signal=28%","RAD5/ISW2/MCM3/RAD18/IRC5/MOT1/SGS1/INO80/MLH1/RAD24/RAD26/SWR1/SEN1/ULS1/IRC3/SNF2/IRC20/YTA7/MLH3/CHD1/MLH2/MSH3/DBP1/HFM1/YRF1-6/YRF1-4/YRF1-1/YRF1-3"
"GO:0005886","CC","GO:0005886","plasma membrane",491,-0.32911882036804,-1.59304868225285,5.40654719527478e-06,0.000484459395649319,0.000447182675513477,1132,"tags=34%, list=20%, signal=30%","OSH7/FKS3/RSP5/AIM14/TCO89/ENT2/GTT1/PDR11/AVT7/YOR1/YRO2/LSB6/PSR2/ATO3/HAL5/RIM9/YEL1/GPB1/OSH2/STP1/ASG7/SYP1/MSS4/NHA1/LAM6/EDE1/TPO3/GAL2/SYG1/QDR1/ECM21/AHP1/CCH1/ENT4/PFA5/DAP2/OPT2/SKG1/HKR1/PSR1/PMP1/SST2/GLK1/ZRT1/MSB1/YAP1801/TRK2/CTR3/TPO2/LSP1/TRK1/YSP2/SLA1/RHO4/ENO1/BIT61/SPO1/SEG2/FEX2/GIS4/KOG1/KIN2/PTK2/LAM1/AFI1/GAS2/SFK1/FCY21/AUS1/GAP1/GPB2/ERS1/SRO77/BEM2/GPR1/MDG1/SSA3/FPK1/TOR2/LAM5/TCB2/PAN1/ROD1/SAM3/DAL5/TSC11/SKM1/CWH43/DNF3/CDC25/CAN1/HXT7/HSP30/UGP1/ERG25/SWH1/TEP1/NRT1/KIN1/DCK1/PMA1/PKC1/SEG1/PTR2/ALR1/TPI1/BUD5/PMA2/FMP27/BNI1/IRS4/DFG16/CYR1/CSF1/SKN1/PHO87/MYO3/MEP2/HIP1/MEP1/ATO2/MCH5/CDC50/QDR3/FEX1/FRE1/TDH2/CDC19/AZR1/MTL1/ENO2/FHN1/GAS4/PGI1/TOR1/RGT2/AQR1/LAM4/ROG3/HXT5/FAA1/FRE7/KIN82/THI7/CTR1/ADH1/HXT6/DAN4/DAL4/FRE3/HBT1/IZH2/MSC1/GND2/PGK1/HXT4/HXT3/PUT4/PNS1/TDH1/STD1/OPT1/TPO4/FET4/THI73/HXT1/FRE5"
"GO:1901136","BP","GO:1901136","carbohydrate derivative catabolic process",48,-0.638970421713996,-2.17193150364361,5.73812444657104e-06,0.000506496536970464,0.00046752416936241,975,"tags=58%, list=17%, signal=49%","GPM3/EGH1/CTS2/GLK1/HXK2/ENO1/HXK1/PFK2/PYK2/YND1/TYE7/PFK1/TPI1/PRM15/GPM2/FBA1/PFK27/TDH2/GPD1/CDC19/ENO2/GPM1/PGI1/GPD2/PGK1/ERR1/ERR3/TDH1"
"GO:0071103","BP","GO:0071103","DNA conformation change",50,-0.625503710134017,-2.12875424717824,6.42814493558875e-06,0.00055905954630988,0.00051604271882296,106,"tags=10%, list=2%, signal=10%","HFM1/YRF1-6/YRF1-4/YRF1-1/YRF1-3"
"GO:0006839","BP","GO:0006839","mitochondrial transport",82,0.550853507440247,2.02643546801543,6.7113096435094e-06,0.000575227322198763,0.000530966465465138,1239,"tags=43%, list=22%, signal=34%","TIM12/HSP10/MPC3/YHM2/TIM13/TIM10/PAM18/TIM9/PET9/TOM40/HSP60/PIC2/TOM6/MIR1/SSC1/TIM8/MGR2/ODC2/PAM16/TOM7/MIC60/TOM22/MGE1/MPC1/MIA40/SAM50/MPC2/MIM2/YMC2/TOM71/TIM44/ORT1/PAM17/MRS4/SAM37"
"GO:0032392","BP","GO:0032392","DNA geometric change",42,-0.66603700961919,-2.18365831047892,7.3354447239026e-06,0.000602525279127222,0.00055616398155203,106,"tags=12%, list=2%, signal=12%","HFM1/YRF1-6/YRF1-4/YRF1-1/YRF1-3"
"GO:0051082","MF","GO:0051082","unfolded protein binding",82,0.550005453091734,2.0233157140565,7.23256062596483e-06,0.000602525279127222,0.00055616398155203,1615,"tags=57%, list=29%, signal=41%","HSP26/SSA4/CPR6/KAR2/HSP10/LHS1/TIM10/EGD2/TIM9/EGD1/HSP60/HSC82/SSC1/PDI1/TSA1/GET3/YKE2/GIM3/YAR1/JEM1/HSP82/MGE1/HSP42/CCT2/PFD1/APJ1/VMA22/SSB1/COX20/CHS7/CCT5/SSA2/CCT8/HSP104/CCT3/SSB2/SIS1/YDJ1/NSG1/SCJ1/PET100/GIM5/ATP10/RRB1/SQT1/SHR3/GSF2"
"GO:0022618","BP","GO:0022618","protein-RNA complex assembly",172,0.454383722096629,1.89659050432196,7.25558194465299e-06,0.000602525279127222,0.00055616398155203,1691,"tags=52%, list=30%, signal=37%","RPS28B/RLP24/RPL10/SNR6/RPS19B/RPL11B/RPL12A/SNR7-S/RPS19A/RPL40B/SNR7-L/SNR14/RPS17A/RPS11B/HSC82/HIT1/RPL14A/TIF11/RPL6B/RPL11A/RPL38/RPS11A/TMA22/RPS31/RPS15/NIP7/RPS12/RPL40A/MUD2/TIF5/MAK21/RPS17B/SMX2/CUS1/RPS5/YVH1/RSA3/HSP82/SNR19/RPL25/RPL6A/RPL14B/RPS27A/RPL12B/TIF35/TIF34/SPB4/NHP2/SUI3/PRP18/LSM4/RPL33A/RPL5/RPS28A/RPS0A/RPS0B/RPS14B/CDC33/DBP10/HCR1/IPI3/HPM1/RSM19/RPS27B/RDS3/ESF2/FUN12/SSF2/SMD3/REX4/THO1/TMA20/SMX3/RRP5/SMD2/BRX1/RPS14A/PRT1/TIF1/SQT1/SUI1/RPF2/RPG1/RPL3/ISY1/NOG1/SLU7/LSG1/MRD1"
"GO:0032508","BP","GO:0032508","DNA duplex unwinding",41,-0.672949401748535,-2.1924678719509,9.81050330530523e-06,0.000794785158185961,0.000733630427416192,106,"tags=12%, list=2%, signal=12%","HFM1/YRF1-6/YRF1-4/YRF1-1/YRF1-3"
"GO:0070585","BP","GO:0070585","protein localization to mitochondrion",71,0.574509318721776,2.06753332746762,1.03270099475373e-05,0.000814319157729809,0.000751661383690225,1724,"tags=61%, list=31%, signal=42%","TIM12/HSP10/TIM13/TIM10/MBA1/PAM18/TIM9/TOM40/HSP60/TOM6/SSC1/TIM8/MGR2/PAM16/TOM7/MIC60/TOM22/MSP1/HSP82/MGE1/MIA40/TOM5/SAM50/MIM2/MAS2/TOM71/TIM44/PAM17/IMP2/OCT1/SAM37/MDM38/YDJ1/STI1/TIM18/TOM20/YLH47/COR1/MDM10/TOM70/ERV1/TIM54/SDH3"
"GO:0072655","BP","GO:0072655","establishment of protein localization to mitochondrion",71,0.574509318721776,2.06753332746762,1.03270099475373e-05,0.000814319157729809,0.000751661383690225,1724,"tags=61%, list=31%, signal=42%","TIM12/HSP10/TIM13/TIM10/MBA1/PAM18/TIM9/TOM40/HSP60/TOM6/SSC1/TIM8/MGR2/PAM16/TOM7/MIC60/TOM22/MSP1/HSP82/MGE1/MIA40/TOM5/SAM50/MIM2/MAS2/TOM71/TIM44/PAM17/IMP2/OCT1/SAM37/MDM38/YDJ1/STI1/TIM18/TOM20/YLH47/COR1/MDM10/TOM70/ERV1/TIM54/SDH3"
"GO:0016773","MF","GO:0016773","phosphotransferase activity, alcohol group as acceptor",192,-0.411556058794294,-1.7979555646018,1.10303630730104e-05,0.000858336410707677,0.000792291729870248,1694,"tags=52%, list=30%, signal=38%","CHK1/MKK1/EMI2/RCK1/NPR1/PKP1/ENV7/LCB4/SKG3/MKK2/IPK1/YPK2/PKP2/PIK1/FAB1/SNF1/STE11/PKH2/YPD1/STT4/BCK1/STE20/PRK1/RCK2/GCN2/YCK3/TPK2/VPS15/SLN1/KIN4/SMK1/YAK1/YEF1/PKH1/SKY1/CAF120/LSB6/HAL5/MSS4/SIP1/CAK1/PTK1/PHO85/SSK2/GLK1/HXK2/SCY1/VPS34/ARG82/IME2/CDC15/MEC1/KIN2/KNS1/PTK2/MPS1/SAK1/HXK1/THI6/VHS1/TEL1/PSK1/FPK1/UTR1/KSP1/TOR2/SPS1/PFK2/PKH3/PYK2/SKS1/EKI1/URK1/SKM1/SAT4/NNK1/SSK22/KKQ8/KIC1/HRK1/AKL1/KIN1/PSK2/PKC1/PFK1/IRE1/TPK1/RIM15/PFK27/CDC19/DAK1/TOR1/ATG1/SCH9/KIN82/THI22/THI20/NRK1/YGK3/FMP48"
"GO:0006629","BP","GO:0006629","lipid metabolic process",323,-0.35730873336191,-1.65369248120283,1.17552645492486e-05,0.000902865383691638,0.000833394421769011,1132,"tags=34%, list=20%, signal=29%","OSH7/RSP5/GAB1/KES1/LSB6/YDC1/ERG8/YEL1/LDH1/ALE1/GDE1/SPS19/NSG2/ERG28/PHO81/CAX4/MSS4/ERG27/ECI1/NTE1/KCS1/PHO85/VAC14/HFD1/EGH1/LPL1/CMR2/ERG11/VPS34/ERG10/PBN1/PAH1/INM2/ARG82/ORM1/ERG7/SPO1/OAF1/PGS1/ATF2/DGA1/INP51/PXA1/SFK1/VAC7/FAA2/ERG9/LIH1/GPC1/MGL2/CAT2/IPT1/TCB2/TMA17/GPI2/ELO1/HMG2/EKI1/PXP1/IDP3/TSC11/INP53/TAX4/YND1/CWH43/ARE1/TGL4/CRC1/ERG25/YFT2/TEP1/CEM1/PXA2/PGC1/INP52/CYB5/TES1/LAC1/AFT1/IRS4/ATG26/ERG5/SKN1/MOT3/TGL5/SCS7/ERG4/YPC1/ERG26/PIP2/HFA1/ATG15/POT1/NCR1/TOR1/PDR17/ARE2/ERG1/SCH9/FAA1/HTD2/SPO14/IZH2/HMG1/POX1/YEH1/OLE1/FOX2/EEB1"
"GO:0005773","CC","GO:0005773","vacuole",431,-0.331455235011828,-1.58776721799217,1.28364065411344e-05,0.000973262926721396,0.000898375227021903,1105,"tags=30%, list=20%, signal=26%","VCX1/VID24/AVT7/COS2/VPS73/NFT1/LSB6/CRR1/YDC1/VTC2/ERG8/RIM9/ATG18/MTC5/SIP1/TPO3/MTC6/MNT2/SYG1/PHO8/MON1/VPS62/VAC14/HOL1/EGH1/SEA4/DAP2/AKR2/OPT2/TUL1/TDA7/YPK9/VPS34/ERG10/PAH1/TPO2/CCZ1/DCR2/AVT1/VTC3/ATG14/ENO1/BIT61/SPO1/MNR2/KOG1/VNX1/PRC1/GAS2/VMR1/VAC7/GAP1/AMS1/ERS1/TIR3/SIT1/TOR2/CPR4/ATG9/ATG22/URA8/PEP5/DAL5/GTR1/TSC11/VMA6/FMP42/DSC3/PRM4/VID28/VBA4/SWH1/YFT2/SAG1/PTR2/NPR2/KNH1/ATG32/VHC1/MDM1/ATO2/EXG1/TNA1/VPS13/THI74/YSP3/ZPS1/ATG15/IZH4/AVT4/MTL1/ENO2/RNY1/PRB1/PRM5/DDR2/GAS4/NCR1/TOR1/ADP1/ATG1/AQR1/ATH1/TIR2/SCH9/RTC1/SGA1/VBA1/CWP1/PAI3/AVT6/BPH1/DAL4/PHM6/PRY1/TFS1/IML1/FRE3/IZH2/TIR4/COS12/NRK1/VTC5/NCA3/TIR1/UGA4/TPO4/FET4/FIT3"
"GO:0009185","BP","GO:0009185","ribonucleoside diphosphate metabolic process",31,-0.712921411731457,-2.205558232901,1.47076119189297e-05,0.00110102299858924,0.00101630480228607,867,"tags=74%, list=15%, signal=63%","GPM3/GLK1/HXK2/ENO1/HXK1/PFK2/PYK2/YND1/TYE7/PFK1/TPI1/GPM2/FBA1/PFK27/TDH2/CDC19/ENO2/GPM1/PGI1/PGK1/ERR1/ERR3/TDH1"
"GO:0072523","BP","GO:0072523","purine-containing compound catabolic process",41,-0.664408262700784,-2.16464085716583,1.70086252442043e-05,0.0012573626211778,0.00116061487521636,867,"tags=63%, list=15%, signal=54%","GLK1/HXK2/ENO1/HXK1/PFK2/PYK2/YFT2/TYE7/PFK1/TPI1/PRM15/GPM2/FBA1/PFK27/TDH2/CDC19/ENO2/GPM1/PGI1/DAL1/GUD1/PGK1/ERR1/ERR3/TDH1/AAH1"
"GO:0004386","MF","GO:0004386","helicase activity",92,-0.499399222198646,-1.95480104145836,1.76400174720465e-05,0.00128793905345288,0.00118883860441889,1254,"tags=34%, list=22%, signal=27%","FAL1/PRP22/RAD5/ISW2/MCM3/RAD18/PRP2/IRC5/MOT1/SLH1/SUV3/SGS1/INO80/YKU80/RAD26/SWR1/SEN1/ULS1/IRC3/SNF2/BRR2/IRC20/CHD1/DBP2/PRP28/DBP1/HFM1/YRF1-6/YRF1-4/YRF1-1/YRF1-3"
"GO:1990351","CC","GO:1990351","transporter complex",59,0.592979847271096,2.06276226928107,1.80433667654185e-05,0.00130132281769128,0.0012011925551407,594,"tags=36%, list=11%, signal=32%","TIM12/ATP15/ATP14/ATP7/TIM11/FTR1/TIM13/TIM10/COX12/ATP19/TIM9/FET3/ATP20/COX8/ATP18/ATP2/ATP16/TIM8/ATP4/ATP1/ATP5"
"GO:0005740","CC","GO:0005740","mitochondrial envelope",421,0.352997927518728,1.61767009745403,1.84895303338838e-05,0.00131743472764565,0.00121606473445176,996,"tags=27%, list=18%, signal=24%","PDH1/SFC1/NCE103/GUT2/NDE1/COX17/TIM12/YAT1/NUC1/UPS2/MIC19/MIX17/GNP1/ATP15/ATP14/ZEO1/ICT1/ATP7/MPC3/YHM2/QCR7/TIM11/COX5A/ECM19/TIM13/TIM10/CIR2/COX12/MBA1/PAM18/INA22/CYC1/ATP19/TIM9/PET9/ATP20/COX8/TOM40/HSP60/ATP18/PIC2/COX9/TOM6/MIC12/ATP2/ATP16/ADK1/CMC2/MIR1/QCR2/CMC1/SSC1/ALO1/TIM8/SDH7/RIB3/COX7/ATP4/COX4/MGR2/ODC2/ATP1/ADK2/PAM16/SDH2/ISA2/COX6/ATM1/PET191/COA4/TOM7/AIM24/QCR8/ATP5/CYT1/MIC60/SDH1/SDH4/AIM39/TOM22/AIM36/COA2/POR1/MSP1/ATP17/MGE1/COA3/MPC1/FIS1/MIA40/ATP12/OMS1/UPS1/MIC10/MIX14/DRE2/TOM5/ATP3/SAM50/COQ5/QCR9/COA1/MPC2/MIM2/MMR1/PHB1/RIP1/COX20/COX14/MGR1/MDM35/COQ10/STE24/YMC2/MIC26"
"GO:0006090","BP","GO:0006090","pyruvate metabolic process",37,-0.677385308017812,-2.14666611028556,2.02887947388647e-05,0.00140841257594273,0.00130004229372569,867,"tags=65%, list=15%, signal=55%","GLK1/HXK2/ENO1/HXK1/PFK2/PYK2/TYE7/PFK1/TPI1/PDC5/GPM2/FBA1/IRC7/PFK27/TDH2/CDC19/ENO2/GPM1/PGI1/PDC1/PGK1/ERR1/ERR3/TDH1"
"GO:0004672","MF","GO:0004672","protein kinase activity",135,-0.448013415986908,-1.86095876583325,2.04808051286904e-05,0.00140841257594273,0.00130004229372569,1694,"tags=55%, list=30%, signal=39%","CHK1/MKK1/RCK1/NPR1/PKP1/ENV7/SKG3/MKK2/YPK2/PKP2/SNF1/STE11/PKH2/YPD1/BCK1/STE20/PRK1/RCK2/GCN2/YCK3/TPK2/VPS15/SLN1/KIN4/SMK1/YAK1/PKH1/SKY1/CAF120/HAL5/SIP1/CAK1/PTK1/PHO85/SSK2/SCY1/VPS34/IME2/CDC15/MEC1/KIN2/KNS1/PTK2/MPS1/SAK1/VHS1/TEL1/PSK1/FPK1/KSP1/TOR2/SPS1/PKH3/SKS1/SKM1/SAT4/NNK1/SSK22/KKQ8/KIC1/HRK1/AKL1/KIN1/PSK2/PKC1/IRE1/TPK1/RIM15/TOR1/ATG1/SCH9/KIN82/YGK3/FMP48"
"GO:0032787","BP","GO:0032787","monocarboxylic acid metabolic process",155,-0.437115351690853,-1.85869299271853,2.00749200814039e-05,0.00140841257594273,0.00130004229372569,867,"tags=41%, list=15%, signal=35%","GLK1/HXK2/ERG10/BIO5/PAH1/ENO1/OAF1/UGA3/PXA1/HXK1/FDH1/FAA2/MGL2/CAT2/PFK2/TMA17/ELO1/GND1/DAL81/PYK2/PXP1/IDP3/CRC1/CEM1/PXA2/TES1/CYB2/TYE7/PFK1/TPI1/PDC5/GPM2/FBA1/SCS7/IRC7/PFK27/PIP2/HFA1/TDH2/CDC19/ENO2/POT1/GPM1/PGI1/ALD3/FAA1/HTD2/UGA1/LEU2/HSP33/IZH2/POX1/ALD2/OLE1/GND2/PDC1/PGK1/BNA5/ERR1/FOX2/ERR3/TDH1/EEB1"
"GO:0009135","BP","GO:0009135","purine nucleoside diphosphate metabolic process",29,-0.711281572052828,-2.15550151523362,2.24553872808816e-05,0.00147556844865704,0.0013620308589316,867,"tags=76%, list=15%, signal=64%","GPM3/GLK1/HXK2/ENO1/HXK1/PFK2/PYK2/TYE7/PFK1/TPI1/GPM2/FBA1/PFK27/TDH2/CDC19/ENO2/GPM1/PGI1/PGK1/ERR1/ERR3/TDH1"
"GO:0009179","BP","GO:0009179","purine ribonucleoside diphosphate metabolic process",29,-0.711281572052828,-2.15550151523362,2.24553872808816e-05,0.00147556844865704,0.0013620308589316,867,"tags=76%, list=15%, signal=64%","GPM3/GLK1/HXK2/ENO1/HXK1/PFK2/PYK2/TYE7/PFK1/TPI1/GPM2/FBA1/PFK27/TDH2/CDC19/ENO2/GPM1/PGI1/PGK1/ERR1/ERR3/TDH1"
"GO:0009132","BP","GO:0009132","nucleoside diphosphate metabolic process",34,-0.684241707564354,-2.15233529922258,2.22939124195928e-05,0.00147556844865704,0.0013620308589316,867,"tags=68%, list=15%, signal=58%","GPM3/GLK1/HXK2/ENO1/HXK1/PFK2/PYK2/YND1/TYE7/PFK1/TPI1/GPM2/FBA1/PFK27/TDH2/CDC19/ENO2/GPM1/PGI1/PGK1/ERR1/ERR3/TDH1"
"GO:0046165","BP","GO:0046165","alcohol biosynthetic process",74,-0.545704257402575,-2.03394600882996,2.23159128257208e-05,0.00147556844865704,0.0013620308589316,1055,"tags=46%, list=19%, signal=38%","ERG8/ERG28/ERG27/KCS1/ERG11/ERG10/PDC2/INM2/ARG82/ERG7/VIP1/THI6/ERG9/HMG2/ADH2/ERG25/PDC5/ERG5/MOT3/ERG4/ERG26/GPP2/ERG1/THI22/ADH1/BDH2/THI20/HMG1/THI2/PDC1/THI4/BDH1/GPP1/PDC6"
"GO:0031966","CC","GO:0031966","mitochondrial membrane",380,0.352339872044257,1.60214642155025,2.31015156408754e-05,0.00150134465384766,0.0013858237144428,1197,"tags=31%, list=21%, signal=26%","PDH1/SFC1/GUT2/NDE1/TIM12/YAT1/NUC1/UPS2/MIC19/GNP1/ATP15/ATP14/ZEO1/ICT1/ATP7/MPC3/YHM2/QCR7/TIM11/COX5A/ECM19/TIM13/TIM10/CIR2/COX12/MBA1/PAM18/INA22/ATP19/TIM9/PET9/ATP20/COX8/TOM40/HSP60/ATP18/PIC2/COX9/TOM6/MIC12/ATP2/ATP16/CMC2/MIR1/QCR2/CMC1/SSC1/ALO1/TIM8/COX7/ATP4/COX4/MGR2/ODC2/ATP1/ADK2/PAM16/SDH2/COX6/ATM1/PET191/COA4/TOM7/AIM24/QCR8/ATP5/CYT1/MIC60/SDH1/SDH4/AIM39/TOM22/AIM36/COA2/POR1/MSP1/ATP17/MGE1/COA3/MPC1/FIS1/MIA40/OMS1/UPS1/MIC10/TOM5/ATP3/SAM50/COQ5/QCR9/COA1/MPC2/MIM2/MMR1/PHB1/RIP1/COX20/COX14/MGR1/COQ10/STE24/YMC2/MIC26/TOM71/PTH2/COX11/PCP1/QCR10/TIM44/ORT1/COX13/PET54/PAM17/RHO1/IMP2/MRS4/YME2/INA17"
"GO:1902653","BP","GO:1902653","secondary alcohol biosynthetic process",32,-0.694105022756743,-2.14160831624857,2.35751367583423e-05,0.001515471291183,0.00139886337790347,1130,"tags=56%, list=20%, signal=45%","RSP5/ERG8/ERG28/ERG27/ERG11/ERG10/ERG7/ERG9/HMG2/ERG25/ERG5/MOT3/ERG4/ERG26/ERG1/BDH2/HMG1/BDH1"
"GO:0098803","CC","GO:0098803","respiratory chain complex",17,0.830120474729062,2.20574416927355,2.4854805342491e-05,0.00158055181500529,0.00145893628190332,872,"tags=94%, list=16%, signal=80%","ATP15/ATP14/ATP7/TIM11/COX12/ATP19/ATP20/COX8/ATP18/ATP2/ATP16/ATP4/ATP1/ATP5/ATP17/ATP3"
"GO:1901292","BP","GO:1901292","nucleoside phosphate catabolic process",40,-0.657211502458616,-2.12736609697709,2.54114789926412e-05,0.00159876049747319,0.00147574389760176,975,"tags=65%, list=17%, signal=54%","GPM3/PHO8/GLK1/HXK2/ENO1/HXK1/PFK2/PYK2/YND1/YFT2/TYE7/PFK1/TPI1/GPM2/FBA1/PFK27/TDH2/CDC19/ENO2/GPM1/PGI1/PHM8/PGK1/ERR1/ERR3/TDH1"
"GO:0046031","BP","GO:0046031","ADP metabolic process",28,-0.718702806541854,-2.17351970809389,2.63471228475267e-05,0.00164017773179235,0.00151397428351549,867,"tags=79%, list=15%, signal=67%","GPM3/GLK1/HXK2/ENO1/HXK1/PFK2/PYK2/TYE7/PFK1/TPI1/GPM2/FBA1/PFK27/TDH2/CDC19/ENO2/GPM1/PGI1/PGK1/ERR1/ERR3/TDH1"
"GO:1990542","BP","GO:1990542","mitochondrial transmembrane transport",61,0.586967241422074,2.06589115195941,2.69083251262186e-05,0.00165766494579642,0.00153011594412905,1186,"tags=44%, list=21%, signal=35%","HSP10/MPC3/YHM2/PAM18/PET9/TOM40/HSP60/PIC2/TOM6/MIR1/SSC1/MGR2/ODC2/PAM16/TOM7/MIC60/TOM22/MGE1/MPC1/MIA40/MPC2/YMC2/TOM71/TIM44/ORT1/PAM17/MRS4"
"GO:0033750","BP","GO:0033750","ribosome localization",69,0.557693894996944,1.99940346440815,3.00994429179709e-05,0.00183513510739051,0.00169393066709275,1677,"tags=64%, list=30%, signal=45%","MRT4/RPS28B/RPS26B/SLX9/RPS19B/RPS18B/RPS19A/RPL40B/RPS3/RPS10A/LOC1/RPS15/RPL40A/RIX7/GSP1/YAR1/RPS10B/RPS5/RPS2/RPS18A/YVH1/RPL1A/RPS26A/MEX67/RRS1/SSB1/NUP120/RPS28A/RPS0A/MTR2/RPS0B/RPL1B/ZUO1/YRB2/SSB2/RNA1/NUG1/NOP53/ARX1/BUD20/NUP82/NOG1/RPF1/LSG1"
"GO:0031669","BP","GO:0031669","cellular response to nutrient levels",101,-0.493759385177821,-1.9461401357921,3.12276658189304e-05,0.00188449403727709,0.00173949167494064,1095,"tags=40%, list=20%, signal=32%","SIP5/SSN2/SDS24/GLN3/DCS1/MTC5/SYG1/CST6/TUP1/YPF1/ATG7/OAF1/KOG1/UGA3/SRB8/DAL81/STB3/GTR1/TAX4/ERT1/MIG2/HAP1/PHO5/NPP1/AFT1/DCS2/RGT1/VPS13/PIP2/MTL1/DDR2/ATG1/SNF8/PHM8/MIG3/GAT1/GCR1/USV1/HSP33/DAL80"
"GO:0019843","MF","GO:0019843","rRNA binding",138,0.464653853837847,1.87806210976261,3.16867862987769e-05,0.00189288539566633,0.00174723736039827,1691,"tags=57%, list=30%, signal=40%","SNR44/MRT4/SNR55/SNR13/RPS9B/RPL9B/RPL11B/RPL12A/RPL9A/RPS18B/MRPL38/RPL23B/RPL37B/RPS11B/CIC1/SNR41/RPL11A/RPS11A/RPS13/RSM18/SNR39B/MRPL16/RPL37A/RPS5/RPS2/RPS18A/MRPS28/RPL2A/RPL2B/SNR43/RPS4A/SNR17A/MRPS17/RPL25/SNR63/SNR69/MRPL19/RPL12B/RLP7/EMG1/SNR17B/SNR191/RPS4B/RPL5/MRPL6/RPS14B/NOP7/SNR3/SNR32/FUN12/ERB1/SSF2/SNR70/NOP6/MRP17/SNR30/SDO1/RRP17/SNR37/RRP5/NOP4/PUF6/NOP53/SNR24/BRX1/SNR128/SNR46/RPL23A/RPF2/IMP3/SNR161/RMP1/SNR33/IMP4/SNR73/RPF1/SNR64/MRD1"
"GO:0006457","BP","GO:0006457","protein folding",126,0.480068747911092,1.90116191329637,3.26291462357139e-05,0.00192968770838012,0.00178120791977276,1420,"tags=44%, list=25%, signal=33%","HSP26/BTN2/SSA4/CPR6/KAR2/SSE1/HSP10/ERJ5/CPR3/MPD1/LHS1/SEM1/HSP60/HSC82/SSC1/PDI1/TSA1/GET3/FPR2/HCH1/YKE2/GIM3/HSP78/JEM1/ERO1/SBA1/SNL1/HSP82/MGE1/MIA40/HSP42/CCT2/PFD1/APJ1/PHB1/HGH1/SSB1/CHS7/MZM1/EMC5/CCT5/SSA2/CNS1/CCT8/FPR1/PLP1/PLP2/ZUO1/HSP104/CCT3/SDH8/SSB2/SIS1/YDJ1/STI1"
"GO:0045259","CC","GO:0045259","proton-transporting ATP synthase complex",14,0.846236559139785,2.16973815648334,3.44237654890225e-05,0.00197652571943766,0.00182444198084896,872,"tags=100%, list=16%, signal=85%","ATP15/ATP14/ATP7/TIM11/ATP19/ATP20/ATP18/ATP2/ATP16/ATP4/ATP1/ATP5/ATP17/ATP3"
"GO:0006626","BP","GO:0006626","protein targeting to mitochondrion",64,0.583067226301447,2.06154902057377,3.37810098571781e-05,0.00197652571943766,0.00182444198084896,1724,"tags=62%, list=31%, signal=44%","TIM12/HSP10/TIM13/TIM10/PAM18/TIM9/TOM40/HSP60/TOM6/SSC1/TIM8/MGR2/PAM16/TOM7/MIC60/TOM22/MSP1/HSP82/MGE1/MIA40/TOM5/SAM50/MIM2/MAS2/TOM71/TIM44/PAM17/IMP2/OCT1/SAM37/YDJ1/STI1/TIM18/TOM20/COR1/MDM10/TOM70/ERV1/TIM54/SDH3"
